id,name,port_code,shipment_type_name,country_country_code
,Dutch Harbor,DUT,Ocean,US
,Dutch Harbor,DHC,Ocean,US
,Ecsa,ECS,Ocean,US
,Elizabeth,ELZ,Ocean,US
,Everett,PAE,Ocean,US
,Freeport,FRP,Ocean,US
,Galveston,GLS,Ocean,US
,Georgetown,GGE,Ocean,US
,Gulfport,GPT,Ocean,US
,Honolulu,HNL,Ocean,US
,Houston,HOU,Ocean,US
,Houston1,HST,Ocean,US
,Inland,IPI,Ocean,US
,Ipds,IPD,Ocean,US
,Jacksonville,JAX,Ocean,US
,Kspan,KSP,Ocean,US
,Lams,LAM,Ocean,US
,Lar,LAR,Ocean,US
,Lat,LAT,Ocean,US
,Lgb Chicago,LDC,Ocean,US
,Lgb Inland,LBI,Ocean,US
,Lgb Newyork,LDN,Ocean,US
,Lgbnorth,LGN,Ocean,US
,Lgbsouth,LGS,Ocean,US
,Long Beach 1,LGC,Ocean,US
,Long Beach 2,LGT,Ocean,US
,Long Beach 3,LMW,Ocean,US
,Long Beach North,LXN,Ocean,US
,Long Beach South,LXS,Ocean,US
,Longbeach,LG4,Ocean,US
,Longbeach,KXW,Ocean,US
,Longbeach,LG5,Ocean,US
,Longbeach,OSM,Ocean,US
,Longbeach,AFM,Ocean,US
,Longbeach,CLQ,Ocean,US
,Longbeach,KX1,Ocean,US
,Longbeach,KX0,Ocean,US
,Longbeach,YDO,Ocean,US
,Longbeach,KX2,Ocean,US
,Longbeach,LG1,Ocean,US
,Longbeach,LGB,Ocean,US
,Longbeach,LG2,Ocean,US
,Longbeach,LG3,Ocean,US
,Longbeach Inland,LGI,Ocean,US
,Longbeachus,SEX,Ocean,US
,Longview,LGV,Ocean,US
,Losangeles,KDO,Ocean,US
,Losangeles,LA6,Ocean,US
,Losangeles,LA5,Ocean,US
,Losangeles,LA4,Ocean,US
,Losangeles,LA3,Ocean,US
,Losangeles,LHT,Ocean,US
,Losangeles,LAX,Ocean,US
,Losangeles,LAC,Ocean,US
,Losangeles,LAL,Ocean,US
,Losangeles,KKI,Ocean,US
,Losangeles,LAS,Ocean,US
,Losangeles,LAN,Ocean,US
,Losangeles,LA2,Ocean,US
,Losangeleslocal,LA1,Ocean,US
,Mbs Of La,MBS,Ocean,US
,Memphis,MEM,Ocean,US
,Miami,MIA,Ocean,US
,Micro Land Bridge,MCB,Ocean,US
,Midland,MWS,Ocean,US
,Milwaukee,MKE,Ocean,US
,Mini Land Bridge,MLB,Ocean,US
,Mobile,MOB,Ocean,US
,New Orleans,NEW,Ocean,US
,New York,NYC,Ocean,US
,Newark,EWR,Ocean,US
,Newport News,NEN,Ocean,US
,Norfolk,ORF,Ocean,US
,Oakland,OAC,Ocean,US
,Oakland,OKM,Ocean,US
,Oakland,OAK,Ocean,US
,Oakland,OAT,Ocean,US
,Oakland,OKC,Ocean,US
,Oakland,OKD,Ocean,US
,Oakland,OAI,Ocean,US
,Palm Beach,PAB,Ocean,US
,Philadelphia,PHL,Ocean,US
,Port Everglades,PEF,Ocean,US
,Portland,PDX,Ocean,US
,Portland,YP1,Ocean,US
,Portland,PWM,Ocean,US
,Portsmouth,PSM,Ocean,US
,San Francisco,SFO,Ocean,US
,San Pedro,SPQ,Ocean,US
,San Pedro5,SP5,Ocean,US
,San Pedro6,SP6,Ocean,US
,Savannah,SAV,Ocean,US
,Seachi,STC,Ocean,US
,Seaind,STI,Ocean,US
,Seatlle5,SE5,Ocean,US
,Seattle,SEA,Ocean,US
,Seattle,SE3,Ocean,US
,Seattle,SE1,Ocean,US
,Seattle,SE2,Ocean,US
,Seattle Chicago,SEC,Ocean,US
,Seattle New York,SEK,Ocean,US
,Seattle4,SE4,Ocean,US
,Seattle6,SE6,Ocean,US
,St Louis,STL,Ocean,US
,Stockton,SCK,Ocean,US
,Tacoma,TI1,Ocean,US
,Tacoma,TI2,Ocean,US
,Tacoma,YT2,Ocean,US
,Tacoma,TW2,Ocean,US
,Tacoma,TCM,Ocean,US
,Tacoma,TW1,Ocean,US
,Tacoma,TW3,Ocean,US
,Tacoma,YT1,Ocean,US
,Tacoma,TIW,Ocean,US
,Tampa,TPA,Ocean,US
,Tcb Of Tacoma,TCB,Ocean,US
,Tcd Of Tacoma,TCD,Ocean,US
,Us Gulf,GLF,Ocean,US
,Us Middle West,MIW,Ocean,US
,Vancouver,BCB,Ocean,US
,Wcca,WCC,Ocean,US
,Wcsa,WCS,Ocean,US
,Wilmington,ILM,Ocean,US
,Wilmington,WTN,Ocean,US
,Wsca,WSC,Ocean,US
,Wss,WSS,Ocean,US
,Yyg,YYG,Ocean,US
,Yyi,YYI,Ocean,US
,Yyw,YYW,Ocean,US
,Montevideo,MVD,Ocean,UY
,St Vincent,SVD,Ocean,VC
,El Guamache,EGU,Ocean,VE
,La Guaira,LAG,Ocean,VE
,Maracaibo,MAR,Ocean,VE
,Matanzas,MTV,Ocean,VE
,Puerto Cabello,PBL,Ocean,VE
,Da Nang,DAD,Ocean,VN
,Da-Nang,TOU,Ocean,VN
,Haiphong,HPH,Ocean,VN
,Hochiminh,SGN,Ocean,VN
,Hochiminh,SGC,Ocean,VN
,Hochiminh,VIC,Ocean,VN
,Hochiminh,CLP,Ocean,VN
,Hochiminh,HCM,Ocean,VN
,Vungtau,VUT,Ocean,VN
,Portvila,PVI,Ocean,VU
,Santo,SAN,Ocean,VU
,Vila,VLI,Ocean,VU
,Apia,APW,Ocean,WS
,Aden,ADE,Ocean,YE
,Hodeidah,HOD,Ocean,YE
,Mina Qaboos,MNQ,Ocean,YE
,Capetown,CPT,Ocean,ZA
,Durban,DUR,Ocean,ZA
,East London,ELS,Ocean,ZA
,Mossel Bay,MZY,Ocean,ZA
,Ngqura,ZBA,Ocean,ZA
,Port Elizabeth,PLZ,Ocean,ZA
